"MTU (CET/CEST),""Area"",""Sequence"",""Day-ahead Price (EUR/MWh)"",""Intraday Period (CET/CEST)"",""Intraday Price (EUR/MWh)"""
"03/01/2026 09:30:00 - 03/01/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 09:45:00 - 03/01/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""109.08"","""","""""
"03/01/2026 10:00:00 - 03/01/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 10:15:00 - 03/01/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 10:30:00 - 03/01/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""104.97"","""","""""
"03/01/2026 10:45:00 - 03/01/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""95.09"","""","""""
"03/01/2026 11:00:00 - 03/01/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""102.60"","""","""""
"03/01/2026 11:15:00 - 03/01/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""98.00"","""","""""
"03/01/2026 11:30:00 - 03/01/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""98.00"","""","""""
"03/01/2026 11:45:00 - 03/01/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""95.00"","""","""""
"03/01/2026 12:00:00 - 03/01/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""94.56"","""","""""
"03/01/2026 12:15:00 - 03/01/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""92.76"","""","""""
"03/01/2026 12:30:00 - 03/01/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""95.00"","""","""""
"03/01/2026 12:45:00 - 03/01/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""92.76"","""","""""
"03/01/2026 13:00:00 - 03/01/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""97.65"","""","""""
"03/01/2026 13:15:00 - 03/01/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""93.07"","""","""""
"03/01/2026 13:30:00 - 03/01/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""92.76"","""","""""
"03/01/2026 13:45:00 - 03/01/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""92.76"","""","""""
"03/01/2026 14:00:00 - 03/01/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""94.72"","""","""""
"03/01/2026 14:15:00 - 03/01/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""96.20"","""","""""
"03/01/2026 14:30:00 - 03/01/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""100.08"","""","""""
"03/01/2026 14:45:00 - 03/01/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""106.08"","""","""""
"03/01/2026 15:00:00 - 03/01/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""103.00"","""","""""
"03/01/2026 15:15:00 - 03/01/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""102.12"","""","""""
"03/01/2026 15:30:00 - 03/01/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""105.11"","""","""""
"03/01/2026 15:45:00 - 03/01/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 16:00:00 - 03/01/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""101.09"","""","""""
"03/01/2026 16:15:00 - 03/01/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 16:30:00 - 03/01/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""113.01"","""","""""
"03/01/2026 16:45:00 - 03/01/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""115.73"","""","""""
"03/01/2026 17:00:00 - 03/01/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"03/01/2026 17:15:00 - 03/01/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""116.56"","""","""""
"03/01/2026 17:30:00 - 03/01/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""121.72"","""","""""
"03/01/2026 17:45:00 - 03/01/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""121.72"","""","""""
"03/01/2026 18:00:00 - 03/01/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""120.00"","""","""""
"03/01/2026 18:15:00 - 03/01/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"03/01/2026 18:30:00 - 03/01/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""115.73"","""","""""
"03/01/2026 18:45:00 - 03/01/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""116.18"","""","""""
"03/01/2026 19:00:00 - 03/01/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""117.30"","""","""""
"03/01/2026 19:15:00 - 03/01/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""123.78"","""","""""
"03/01/2026 19:30:00 - 03/01/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""122.00"","""","""""
"03/01/2026 19:45:00 - 03/01/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""121.72"","""","""""
"03/01/2026 20:00:00 - 03/01/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""123.78"","""","""""
"03/01/2026 20:15:00 - 03/01/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""121.72"","""","""""
"03/01/2026 20:30:00 - 03/01/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""115.00"","""","""""
"03/01/2026 20:45:00 - 03/01/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 21:00:00 - 03/01/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""117.12"","""","""""
"03/01/2026 21:15:00 - 03/01/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""110.84"","""","""""
"03/01/2026 21:30:00 - 03/01/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 21:45:00 - 03/01/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""101.87"","""","""""
"03/01/2026 22:00:00 - 03/01/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 22:15:00 - 03/01/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""110.17"","""","""""
"03/01/2026 22:30:00 - 03/01/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""102.06"","""","""""
"03/01/2026 22:45:00 - 03/01/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""98.00"","""","""""
"03/01/2026 23:00:00 - 03/01/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""109.80"","""","""""
"03/01/2026 23:15:00 - 03/01/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""102.57"","""","""""
"03/01/2026 23:30:00 - 03/01/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""98.26"","""","""""
"03/01/2026 23:45:00 - 04/01/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""93.40"","""","""""
"04/01/2026 00:00:00 - 04/01/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""108.39"","""","""""
"04/01/2026 00:15:00 - 04/01/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""105.34"","""","""""
"04/01/2026 00:30:00 - 04/01/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 00:45:00 - 04/01/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 01:00:00 - 04/01/2026 01:15:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 01:15:00 - 04/01/2026 01:30:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 01:30:00 - 04/01/2026 01:45:00,""BZN|IT-North"",""Without Sequence"",""91.50"","""","""""
"04/01/2026 01:45:00 - 04/01/2026 02:00:00,""BZN|IT-North"",""Without Sequence"",""91.50"","""","""""
"04/01/2026 02:00:00 - 04/01/2026 02:15:00,""BZN|IT-North"",""Without Sequence"",""94.58"","""","""""
"04/01/2026 02:15:00 - 04/01/2026 02:30:00,""BZN|IT-North"",""Without Sequence"",""93.40"","""","""""
"04/01/2026 02:30:00 - 04/01/2026 02:45:00,""BZN|IT-North"",""Without Sequence"",""93.40"","""","""""
"04/01/2026 02:45:00 - 04/01/2026 03:00:00,""BZN|IT-North"",""Without Sequence"",""93.00"","""","""""
"04/01/2026 03:00:00 - 04/01/2026 03:15:00,""BZN|IT-North"",""Without Sequence"",""85.26"","""","""""
"04/01/2026 03:15:00 - 04/01/2026 03:30:00,""BZN|IT-North"",""Without Sequence"",""99.26"","""","""""
"04/01/2026 03:30:00 - 04/01/2026 03:45:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 03:45:00 - 04/01/2026 04:00:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 04:00:00 - 04/01/2026 04:15:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 04:15:00 - 04/01/2026 04:30:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 04:30:00 - 04/01/2026 04:45:00,""BZN|IT-North"",""Without Sequence"",""96.66"","""","""""
"04/01/2026 04:45:00 - 04/01/2026 05:00:00,""BZN|IT-North"",""Without Sequence"",""98.08"","""","""""
"04/01/2026 05:00:00 - 04/01/2026 05:15:00,""BZN|IT-North"",""Without Sequence"",""85.94"","""","""""
"04/01/2026 05:15:00 - 04/01/2026 05:30:00,""BZN|IT-North"",""Without Sequence"",""90.00"","""","""""
"04/01/2026 05:30:00 - 04/01/2026 05:45:00,""BZN|IT-North"",""Without Sequence"",""93.40"","""","""""
"04/01/2026 05:45:00 - 04/01/2026 06:00:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 06:00:00 - 04/01/2026 06:15:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 06:15:00 - 04/01/2026 06:30:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 06:30:00 - 04/01/2026 06:45:00,""BZN|IT-North"",""Without Sequence"",""98.76"","""","""""
"04/01/2026 06:45:00 - 04/01/2026 07:00:00,""BZN|IT-North"",""Without Sequence"",""105.43"","""","""""
"04/01/2026 07:00:00 - 04/01/2026 07:15:00,""BZN|IT-North"",""Without Sequence"",""97.63"","""","""""
"04/01/2026 07:15:00 - 04/01/2026 07:30:00,""BZN|IT-North"",""Without Sequence"",""106.83"","""","""""
"04/01/2026 07:30:00 - 04/01/2026 07:45:00,""BZN|IT-North"",""Without Sequence"",""107.55"","""","""""
"04/01/2026 07:45:00 - 04/01/2026 08:00:00,""BZN|IT-North"",""Without Sequence"",""108.39"","""","""""
"04/01/2026 08:00:00 - 04/01/2026 08:15:00,""BZN|IT-North"",""Without Sequence"",""108.39"","""","""""
"04/01/2026 08:15:00 - 04/01/2026 08:30:00,""BZN|IT-North"",""Without Sequence"",""109.66"","""","""""
"04/01/2026 08:30:00 - 04/01/2026 08:45:00,""BZN|IT-North"",""Without Sequence"",""113.22"","""","""""
"04/01/2026 08:45:00 - 04/01/2026 09:00:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 09:00:00 - 04/01/2026 09:15:00,""BZN|IT-North"",""Without Sequence"",""106.70"","""","""""
"04/01/2026 09:15:00 - 04/01/2026 09:30:00,""BZN|IT-North"",""Without Sequence"",""107.13"","""","""""
"04/01/2026 09:30:00 - 04/01/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""107.40"","""","""""
"04/01/2026 09:45:00 - 04/01/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""108.39"","""","""""
"04/01/2026 10:00:00 - 04/01/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""105.52"","""","""""
"04/01/2026 10:15:00 - 04/01/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""105.52"","""","""""
"04/01/2026 10:30:00 - 04/01/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""103.96"","""","""""
"04/01/2026 10:45:00 - 04/01/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""105.40"","""","""""
"04/01/2026 11:00:00 - 04/01/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""100.97"","""","""""
"04/01/2026 11:15:00 - 04/01/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""107.00"","""","""""
"04/01/2026 11:30:00 - 04/01/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""105.43"","""","""""
"04/01/2026 11:45:00 - 04/01/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""107.00"","""","""""
"04/01/2026 12:00:00 - 04/01/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""105.43"","""","""""
"04/01/2026 12:15:00 - 04/01/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""107.00"","""","""""
"04/01/2026 12:30:00 - 04/01/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""105.43"","""","""""
"04/01/2026 12:45:00 - 04/01/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""102.54"","""","""""
"04/01/2026 13:00:00 - 04/01/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""105.43"","""","""""
"04/01/2026 13:15:00 - 04/01/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""99.83"","""","""""
"04/01/2026 13:30:00 - 04/01/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""98.37"","""","""""
"04/01/2026 13:45:00 - 04/01/2026 14:00:00,""BZN|IT-North"",""Without Sequence"",""96.63"","""","""""
"04/01/2026 14:00:00 - 04/01/2026 14:15:00,""BZN|IT-North"",""Without Sequence"",""102.46"","""","""""
"04/01/2026 14:15:00 - 04/01/2026 14:30:00,""BZN|IT-North"",""Without Sequence"",""103.96"","""","""""
"04/01/2026 14:30:00 - 04/01/2026 14:45:00,""BZN|IT-North"",""Without Sequence"",""107.00"","""","""""
"04/01/2026 14:45:00 - 04/01/2026 15:00:00,""BZN|IT-North"",""Without Sequence"",""106.98"","""","""""
"04/01/2026 15:00:00 - 04/01/2026 15:15:00,""BZN|IT-North"",""Without Sequence"",""109.45"","""","""""
"04/01/2026 15:15:00 - 04/01/2026 15:30:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 15:30:00 - 04/01/2026 15:45:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 15:45:00 - 04/01/2026 16:00:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 16:00:00 - 04/01/2026 16:15:00,""BZN|IT-North"",""Without Sequence"",""105.40"","""","""""
"04/01/2026 16:15:00 - 04/01/2026 16:30:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 16:30:00 - 04/01/2026 16:45:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 16:45:00 - 04/01/2026 17:00:00,""BZN|IT-North"",""Without Sequence"",""121.15"","""","""""
"04/01/2026 17:00:00 - 04/01/2026 17:15:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 17:15:00 - 04/01/2026 17:30:00,""BZN|IT-North"",""Without Sequence"",""119.02"","""","""""
"04/01/2026 17:30:00 - 04/01/2026 17:45:00,""BZN|IT-North"",""Without Sequence"",""121.29"","""","""""
"04/01/2026 17:45:00 - 04/01/2026 18:00:00,""BZN|IT-North"",""Without Sequence"",""124.96"","""","""""
"04/01/2026 18:00:00 - 04/01/2026 18:15:00,""BZN|IT-North"",""Without Sequence"",""121.00"","""","""""
"04/01/2026 18:15:00 - 04/01/2026 18:30:00,""BZN|IT-North"",""Without Sequence"",""120.93"","""","""""
"04/01/2026 18:30:00 - 04/01/2026 18:45:00,""BZN|IT-North"",""Without Sequence"",""121.50"","""","""""
"04/01/2026 18:45:00 - 04/01/2026 19:00:00,""BZN|IT-North"",""Without Sequence"",""123.30"","""","""""
"04/01/2026 19:00:00 - 04/01/2026 19:15:00,""BZN|IT-North"",""Without Sequence"",""123.50"","""","""""
"04/01/2026 19:15:00 - 04/01/2026 19:30:00,""BZN|IT-North"",""Without Sequence"",""122.50"","""","""""
"04/01/2026 19:30:00 - 04/01/2026 19:45:00,""BZN|IT-North"",""Without Sequence"",""123.50"","""","""""
"04/01/2026 19:45:00 - 04/01/2026 20:00:00,""BZN|IT-North"",""Without Sequence"",""122.50"","""","""""
"04/01/2026 20:00:00 - 04/01/2026 20:15:00,""BZN|IT-North"",""Without Sequence"",""122.50"","""","""""
"04/01/2026 20:15:00 - 04/01/2026 20:30:00,""BZN|IT-North"",""Without Sequence"",""121.06"","""","""""
"04/01/2026 20:30:00 - 04/01/2026 20:45:00,""BZN|IT-North"",""Without Sequence"",""119.31"","""","""""
"04/01/2026 20:45:00 - 04/01/2026 21:00:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 21:00:00 - 04/01/2026 21:15:00,""BZN|IT-North"",""Without Sequence"",""119.31"","""","""""
"04/01/2026 21:15:00 - 04/01/2026 21:30:00,""BZN|IT-North"",""Without Sequence"",""115.73"","""","""""
"04/01/2026 21:30:00 - 04/01/2026 21:45:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 21:45:00 - 04/01/2026 22:00:00,""BZN|IT-North"",""Without Sequence"",""110.23"","""","""""
"04/01/2026 22:00:00 - 04/01/2026 22:15:00,""BZN|IT-North"",""Without Sequence"",""115.73"","""","""""
"04/01/2026 22:15:00 - 04/01/2026 22:30:00,""BZN|IT-North"",""Without Sequence"",""114.73"","""","""""
"04/01/2026 22:30:00 - 04/01/2026 22:45:00,""BZN|IT-North"",""Without Sequence"",""108.39"","""","""""
"04/01/2026 22:45:00 - 04/01/2026 23:00:00,""BZN|IT-North"",""Without Sequence"",""106.70"","""","""""
"04/01/2026 23:00:00 - 04/01/2026 23:15:00,""BZN|IT-North"",""Without Sequence"",""104.80"","""","""""
"04/01/2026 23:15:00 - 04/01/2026 23:30:00,""BZN|IT-North"",""Without Sequence"",""107.00"","""","""""
"04/01/2026 23:30:00 - 04/01/2026 23:45:00,""BZN|IT-North"",""Without Sequence"",""107.00"","""","""""
"04/01/2026 23:45:00 - 05/01/2026 00:00:00,""BZN|IT-North"",""Without Sequence"",""104.80"","""","""""
"05/01/2026 00:00:00 - 05/01/2026 00:15:00,""BZN|IT-North"",""Without Sequence"",""116.84"","""","""""
"05/01/2026 00:15:00 - 05/01/2026 00:30:00,""BZN|IT-North"",""Without Sequence"",""115.73"","""","""""
"05/01/2026 00:30:00 - 05/01/2026 00:45:00,""BZN|IT-North"",""Without Sequence"",""106.26"","""","""""
"05/01/2026 00:45:00 - 05/01/2026 01:00:00,""BZN|IT-North"",""Without Sequence"",""101.17"","""","""""
"05/01/2026 01:00:00 - 05/01/2026 01:15:00,""BZN|IT-North"",""Without Sequence"",""114.17"","""","""""
"05/01/2026 01:15:00 - 05/01/2026 01:30:00,""BZN|IT-North"",""Without Sequence"",""105.70"","""","""""
"05/01/2026 01:30:00 - 05/01/2026 01:45:00,""BZN|IT-North"",""Without Sequence"",""99.36"","""","""""
"05/01/2026 01:45:00 - 05/01/2026 02:00:00,""BZN|IT-North"",""Without Sequence"",""101.17"","""","""""
"05/01/2026 02:00:00 - 05/01/2026 02:15:00,""BZN|IT-North"",""Without Sequence"",""104.04"","""","""""
"05/01/2026 02:15:00 - 05/01/2026 02:30:00,""BZN|IT-North"",""Without Sequence"",""103.19"","""","""""
"05/01/2026 02:30:00 - 05/01/2026 02:45:00,""BZN|IT-North"",""Without Sequence"",""101.23"","""","""""
"05/01/2026 02:45:00 - 05/01/2026 03:00:00,""BZN|IT-North"",""Without Sequence"",""101.23"","""","""""
"05/01/2026 03:00:00 - 05/01/2026 03:15:00,""BZN|IT-North"",""Without Sequence"",""105.10"","""","""""
"05/01/2026 03:15:00 - 05/01/2026 03:30:00,""BZN|IT-North"",""Without Sequence"",""93.40"","""","""""
"05/01/2026 03:30:00 - 05/01/2026 03:45:00,""BZN|IT-North"",""Without Sequence"",""110.71"","""","""""
"05/01/2026 03:45:00 - 05/01/2026 04:00:00,""BZN|IT-North"",""Without Sequence"",""111.19"","""","""""
"05/01/2026 04:00:00 - 05/01/2026 04:15:00,""BZN|IT-North"",""Without Sequence"",""101.23"","""","""""
"05/01/2026 04:15:00 - 05/01/2026 04:30:00,""BZN|IT-North"",""Without Sequence"",""102.01"","""","""""
"05/01/2026 04:30:00 - 05/01/2026 04:45:00,""BZN|IT-North"",""Without Sequence"",""101.23"","""","""""
"05/01/2026 04:45:00 - 05/01/2026 05:00:00,""BZN|IT-North"",""Without Sequence"",""101.23"","""","""""
"05/01/2026 05:00:00 - 05/01/2026 05:15:00,""BZN|IT-North"",""Without Sequence"",""102.95"","""","""""
"05/01/2026 05:15:00 - 05/01/2026 05:30:00,""BZN|IT-North"",""Without Sequence"",""102.95"","""","""""
"05/01/2026 05:30:00 - 05/01/2026 05:45:00,""BZN|IT-North"",""Without Sequence"",""106.26"","""","""""
"05/01/2026 05:45:00 - 05/01/2026 06:00:00,""BZN|IT-North"",""Without Sequence"",""108.24"","""","""""
"05/01/2026 06:00:00 - 05/01/2026 06:15:00,""BZN|IT-North"",""Without Sequence"",""90.00"","""","""""
"05/01/2026 06:15:00 - 05/01/2026 06:30:00,""BZN|IT-North"",""Without Sequence"",""104.90"","""","""""
"05/01/2026 06:30:00 - 05/01/2026 06:45:00,""BZN|IT-North"",""Without Sequence"",""118.71"","""","""""
"05/01/2026 06:45:00 - 05/01/2026 07:00:00,""BZN|IT-North"",""Without Sequence"",""125.10"","""","""""
"05/01/2026 07:00:00 - 05/01/2026 07:15:00,""BZN|IT-North"",""Without Sequence"",""114.46"","""","""""
"05/01/2026 07:15:00 - 05/01/2026 07:30:00,""BZN|IT-North"",""Without Sequence"",""120.92"","""","""""
"05/01/2026 07:30:00 - 05/01/2026 07:45:00,""BZN|IT-North"",""Without Sequence"",""125.81"","""","""""
"05/01/2026 07:45:00 - 05/01/2026 08:00:00,""BZN|IT-North"",""Without Sequence"",""130.80"","""","""""
"05/01/2026 08:00:00 - 05/01/2026 08:15:00,""BZN|IT-North"",""Without Sequence"",""122.48"","""","""""
"05/01/2026 08:15:00 - 05/01/2026 08:30:00,""BZN|IT-North"",""Without Sequence"",""133.93"","""","""""
"05/01/2026 08:30:00 - 05/01/2026 08:45:00,""BZN|IT-North"",""Without Sequence"",""140.43"","""","""""
"05/01/2026 08:45:00 - 05/01/2026 09:00:00,""BZN|IT-North"",""Without Sequence"",""142.63"","""","""""
"05/01/2026 09:00:00 - 05/01/2026 09:15:00,""BZN|IT-North"",""Without Sequence"",""140.43"","""","""""
"05/01/2026 09:15:00 - 05/01/2026 09:30:00,""BZN|IT-North"",""Without Sequence"",""140.49"","""","""""
"05/01/2026 09:30:00 - 05/01/2026 09:45:00,""BZN|IT-North"",""Without Sequence"",""140.43"","""","""""
"05/01/2026 09:45:00 - 05/01/2026 10:00:00,""BZN|IT-North"",""Without Sequence"",""136.90"","""","""""
"05/01/2026 10:00:00 - 05/01/2026 10:15:00,""BZN|IT-North"",""Without Sequence"",""140.17"","""","""""
"05/01/2026 10:15:00 - 05/01/2026 10:30:00,""BZN|IT-North"",""Without Sequence"",""128.09"","""","""""
"05/01/2026 10:30:00 - 05/01/2026 10:45:00,""BZN|IT-North"",""Without Sequence"",""130.00"","""","""""
"05/01/2026 10:45:00 - 05/01/2026 11:00:00,""BZN|IT-North"",""Without Sequence"",""121.74"","""","""""
"05/01/2026 11:00:00 - 05/01/2026 11:15:00,""BZN|IT-North"",""Without Sequence"",""125.96"","""","""""
"05/01/2026 11:15:00 - 05/01/2026 11:30:00,""BZN|IT-North"",""Without Sequence"",""129.90"","""","""""
"05/01/2026 11:30:00 - 05/01/2026 11:45:00,""BZN|IT-North"",""Without Sequence"",""126.52"","""","""""
"05/01/2026 11:45:00 - 05/01/2026 12:00:00,""BZN|IT-North"",""Without Sequence"",""122.48"","""","""""
"05/01/2026 12:00:00 - 05/01/2026 12:15:00,""BZN|IT-North"",""Without Sequence"",""124.16"","""","""""
"05/01/2026 12:15:00 - 05/01/2026 12:30:00,""BZN|IT-North"",""Without Sequence"",""121.74"","""","""""
"05/01/2026 12:30:00 - 05/01/2026 12:45:00,""BZN|IT-North"",""Without Sequence"",""121.35"","""","""""
"05/01/2026 12:45:00 - 05/01/2026 13:00:00,""BZN|IT-North"",""Without Sequence"",""113.07"","""","""""
"05/01/2026 13:00:00 - 05/01/2026 13:15:00,""BZN|IT-North"",""Without Sequence"",""120.82"","""","""""
"05/01/2026 13:15:00 - 05/01/2026 13:30:00,""BZN|IT-North"",""Without Sequence"",""114.63"","""","""""
"05/01/2026 13:30:00 - 05/01/2026 13:45:00,""BZN|IT-North"",""Without Sequence"",""110.25"","""","""""
